DateTime,AddedIPs,RemovedIPs
1655734805,14,11
1655736969,9,14
1655739125,11,6
1655741289,6,13
1655743235,10,7
1655745125,13,9
1655747076,11,11
1655748967,14,5
1655751128,11,6
1655753073,8,6
1655754967,6,0
1655757124,5,10
1655759288,6,9
1655761240,5,18
1655763129,9,0
1655765295,9,10
1655767232,4,8
1655769132,5,10
1655771285,8,11
1655773451,8,5
1655775395,6,17
1655777286,9,8
1655779206,15,9
1655781414,8,9
1655783525,11,7
1655785688,12,8
1655787609,8,12
1655789554,13,7
1655791447,18,10
1655796272,16,20
1655798164,14,8
1655800116,13,13
1655802009,9,16
1655803924,15,9
1655805850,17,11
1655807792,8,11
1655809955,6,12
1655811850,9,8
1655813792,14,14
1655815959,12,9
1655817846,15,10
1655819768,8,12
1655821712,6,8
1655823608,18,14
1655825524,11,7
1655827481,14,16
1655829367,8,5
1655831315,8,5
1655833203,5,13
1655835130,11,14
1655837073,3,14
1655839212,7,6
1655841125,9,8
1655843076,10,9
1655845176,7,8
1655847129,6,5
1655849076,5,9
1655850967,9,3
1655853126,3,14
1655855072,11,9
1655856964,8,6
1655859156,12,10
1655861044,8,9
1655862994,5,9
1655864887,4,8
1655866838,11,9
1655868724,9,7
1655870647,11,6
1655872591,7,5
1655874487,6,8
1655876405,11,11
1655878353,11,8
1655880245,17,12
1655882404,13,22
1655884566,12,16
1655886724,14,12
1655888887,7,20
1655891049,19,16
1655892991,12,21
1655894885,7,0
1655897047,10,11
1655898998,11,32
1655900891,4,0
1655902836,17,10
1655904969,5,7
1655907129,9,22
1655909077,10,8
1655910968,12,0
1655913132,10,18
1655915288,8,5
1655917449,5,12
1655919396,9,13
1655921287,11,17
1655923235,11,11
1655925368,12,14
1655927311,7,10
1655929205,11,9
1655931366,12,10
1655933315,7,10
1655935215,14,9
1655937152,6,12
1655939050,4,7
1655940998,5,11
1655942887,4,14
1655944835,12,9
1655946725,7,10
1655948888,11,9
1655950807,5,10
1655952754,11,9
1655954645,7,3
1655956812,11,12
1655958966,13,13
1655961128,15,8
1655963235,16,16
1655965202,16,15
1655967156,10,11
1655969044,5,21
1655971215,16,21
1655973369,15,11
1655975318,16,11
1655977207,18,12
1655979420,7,21
1655981314,14,17
1655983209,9,11
1655985125,9,14
1655987076,10,15
1655988971,9,9
1655991128,11,8
1655993293,9,9
1655995446,8,14
1655997391,9,7
1655999285,19,11
1656001448,5,10
1656003395,11,7
1656005527,8,10
1656007447,7,5
1656009397,11,13
1656011289,7,11
1656013234,4,5
1656015127,5,9
1656017045,6,10
1656018992,11,9
1656020887,11,12
1656022805,10,15
1656024755,11,12
1656026646,11,13
1656028594,9,10
1656030484,13,9
1656032407,7,13
1656034352,13,10
1656036248,8,11
1656038408,15,5
1656040571,7,12
1656042513,5,11
1656044406,19,15
1656046323,9,12
1656048273,13,11
1656050308,22,13
1656052435,10,21
1656054597,13,18
1656056537,13,14
1656059031,12,8
1656060844,12,13
1656062646,13,5
1656064564,13,12
1656066516,22,10
1656068412,21,11
1656070572,15,10
1656072724,12,13
1656074887,10,13
1656077049,14,15
1656078966,11,0
1656080917,16,18
1656082809,13,0
1656084966,10,11
1656086918,10,20
1656088807,9,0
1656090970,11,26
1656092913,8,11
1656094805,9,0
1656096969,6,27
1656099127,6,7
1656101289,11,15
1656103449,6,7
1656105392,6,9
1656107289,6,8
1656109233,6,11
1656111126,9,10
1656113078,9,15
1656114965,8,10
1656117125,11,8
1656119286,12,7
1656121239,7,14
1656123127,16,22
1656125286,6,13
1656127445,6,10
1656129364,13,19
1656131318,6,14
1656133210,10,7
1656135377,6,14
1656137284,11,16
1656139237,5,13
1656141128,20,16
1656143286,18,15
1656145237,25,15
1656147127,14,12
1656149287,12,19
1656151450,18,15
1656153398,26,18
1656155289,17,24
1656157236,22,9
1656159127,18,14
1656161045,18,10
1656162996,12,10
1656164886,16,11
1656167045,16,8
1656169211,14,7
1656171153,11,9
1656173047,17,11
1656175231,19,10
1656177155,13,14
1656179044,15,7
1656181207,12,11
1656183124,13,6
1656185079,13,4
1656186969,13,8
1656189128,18,8
1656191046,12,7
1656192996,16,4
1656194891,13,11
1656197048,16,11
1656198994,15,7
1656200890,7,22
1656202835,10,8
1656204728,14,12
1656206648,17,14
1656208599,12,11
1656210489,6,18
1656212445,14,9
1656214325,8,0
1656216486,5,27
1656220599,17,37
1656222486,11,20
1656224648,11,12
1656226592,11,23
1656228727,12,11
1656230888,17,13
1656232839,14,14
1656234733,22,22
1656236886,19,11
1656238805,12,10
1656240753,25,8
1656242662,20,12
1656244845,16,18
1656246731,7,16
1656248648,13,9
1656250598,21,11
1656252485,16,0
1656254441,7,13
1656256328,9,18
1656258490,10,18
1656260437,12,0
1656262355,23,10
1656264277,18,8
1656266168,7,9
1656268326,15,9
1656270486,16,15
1656272443,7,6
1656274324,11,6
1656276249,16,9
1656278195,9,14
1656280191,13,7
1656282090,10,14
1656283931,6,9
1656285880,9,11
1656287764,4,3
1656289716,8,10
1656291609,6,5
1656293766,13,15
1656295928,5,14
1656297879,5,10
1656299769,11,12
1656301716,8,11
1656303607,10,7
1656305766,9,4
1656307720,10,13
1656309610,17,11
1656311768,19,12
1656313961,14,13
1656315847,22,9
1656318005,21,15
1656320168,9,9
1656322118,13,11
1656324011,14,13
1656326180,16,28
1656328113,20,8
1656330010,11,0
1656332171,16,18
1656334113,17,8
1656336007,15,17
1656337958,15,14
1656339845,13,14
1656342011,12,10
1656344165,19,10
1656346329,14,10
1656348490,13,15
1656350404,13,11
1656352356,16,14
1656354490,10,6
1656356447,8,12
1656358329,20,12
1656360486,9,17
1656362438,20,5
1656364329,13,8
1656366487,7,7
1656368437,5,12
1656370326,14,9
1656372249,11,10
1656374197,16,11
1656376088,10,14
1656378248,7,15
1656380194,11,9
1656382084,11,10
1656384246,15,9
1656386193,11,7
1656388089,5,11
1656390246,11,12
1656392164,8,18
1656394115,20,14
1656396013,12,10
1656398167,10,20
1656400601,12,34
1656403478,17,14
1656405366,16,6
1656407529,18,11
1656409686,12,16
1656411850,15,12
1656413795,9,11
1656415684,17,15
1656417606,13,17
1656419552,13,12
1656421447,16,14
1656423607,16,16
1656425525,16,9
1656427475,12,27
1656429368,8,20
1656431312,9,0
1656433204,8,13
1656435126,14,13
1656437048,10,16
1656438940,11,15
1656441157,7,16
1656443049,12,21
1656445000,11,18
1656447155,20,12
1656449055,15,13
1656450963,19,9
1656453159,11,11
1656455047,10,14
1656456998,4,14
1656458884,7,13
1656460809,12,13
1656462723,8,14
1656464656,9,9
1656466598,18,9
1656468759,19,12
1656470645,20,18
1656472600,14,13
1656474484,13,15
1656476653,10,12
1656478563,14,9
1656480520,13,23
1656482404,12,9
1656484580,9,20
1656486514,13,0
1656488411,12,15
1656490570,25,37
1656492728,9,20
1656494888,15,17
1656496807,11,19
